Timestamp,Value
2019-11-25 00:00:00,415372
2019-11-25 01:00:00,415843
2019-11-25 02:00:00,415819
2019-11-25 03:00:00,415334
2019-11-25 04:00:00,422788
2019-11-25 05:00:00,415901
2019-11-25 06:00:00,415868
2019-11-25 07:00:00,416569
2019-11-25 08:00:00,415376
2019-11-25 09:00:00,415270
2019-11-25 10:00:00,415338
2019-11-25 11:00:00,414733
2019-11-25 12:00:00,415669
2019-11-25 13:00:00,415754
2019-11-25 14:00:00,415056
2019-11-25 15:00:00,415358
2019-11-25 16:00:00,415513
2019-11-25 17:00:00,415842
2019-11-25 18:00:00,415071
2019-11-25 19:00:00,414671
2019-11-25 20:00:00,415802
2019-11-25 21:00:00,415114
2019-11-25 22:00:00,416146
2019-11-25 23:00:00,415360
2019-11-26 00:00:00,415746
2019-11-26 01:00:00,416248
2019-11-26 02:00:00,415366
2019-11-26 03:00:00,415323
2019-11-26 04:00:00,415738
2019-11-26 05:00:00,414364
2019-11-26 06:00:00,415053
2019-11-26 07:00:00,564240
2019-11-26 08:00:00,415945
2019-11-26 09:00:00,414996
2019-11-26 10:00:00,415235
2019-11-26 11:00:00,416285
2019-11-26 12:00:00,415428
2019-11-26 13:00:00,415990
2019-11-26 14:00:00,414912
2019-11-26 15:00:00,414777
2019-11-26 16:00:00,415779
2019-11-26 17:00:00,415149
2019-11-26 18:00:00,415217
2019-11-26 19:00:00,415825
2019-11-26 20:00:00,415151
2019-11-26 21:00:00,414963
2019-11-26 22:00:00,415640
2019-11-26 23:00:00,415747
2019-11-28 01:00:00,199046
2019-11-28 02:00:00,414699
2019-11-28 03:00:00,415973
2019-11-28 04:00:00,422857
2019-11-28 05:00:00,415406
2019-11-28 06:00:00,416437
2019-11-28 07:00:00,452233
2019-11-28 08:00:00,437904
2019-11-28 09:00:00,446406
2019-11-28 10:00:00,439362
2019-11-28 11:00:00,450815
2019-11-28 12:00:00,439091
2019-11-28 13:00:00,443594
2019-11-28 14:00:00,445423
2019-11-28 15:00:00,442280
2019-11-28 16:00:00,440034
2019-11-28 17:00:00,451640
2019-11-28 18:00:00,451552
2019-11-28 19:00:00,447425
2019-11-28 20:00:00,451073
2019-11-28 21:00:00,442602
2019-11-28 22:00:00,448059
2019-11-28 23:00:00,440070
2019-11-29 00:00:00,451909
2019-11-29 01:00:00,440707
2019-11-29 02:00:00,447756
2019-11-29 03:00:00,441741
2019-11-29 04:00:00,447044
2019-11-29 05:00:00,451780
2019-11-29 06:00:00,444281
2019-11-29 07:00:00,449127
2019-11-29 08:00:00,443055
2019-11-29 09:00:00,451022
2019-11-29 10:00:00,443328
2019-11-29 11:00:00,445654
2019-11-29 12:00:00,440688
2019-11-29 13:00:00,443366
2019-11-29 14:00:00,451749
2019-11-29 15:00:00,446566
2019-11-29 16:00:00,443360
2019-11-29 17:00:00,451527
2019-11-29 18:00:00,448152
2019-11-29 19:00:00,449118
2019-11-29 20:00:00,449893
2019-11-29 21:00:00,449275
2019-11-29 22:00:00,448466
2019-11-29 23:00:00,443893
2019-11-30 23:00:00,7907
2019-12-01 00:00:00,454148
2019-12-01 01:00:00,446695
2019-12-01 02:00:00,446120
2019-12-01 03:00:00,440998
2019-12-01 04:00:00,450497
2019-12-01 05:00:00,440136
2019-12-01 06:00:00,445787
2019-12-01 07:00:00,441764
2019-12-01 08:00:00,450318
2019-12-01 09:00:00,441406
2019-12-01 10:00:00,451885
2019-12-01 11:00:00,440699
2019-12-01 12:00:00,449269
2019-12-01 13:00:00,445131
2019-12-01 14:00:00,449908
2019-12-01 15:00:00,451186
2019-12-01 16:00:00,445682
2019-12-01 17:00:00,447794
2019-12-01 18:00:00,454181
2019-12-01 19:00:00,440096
2019-12-01 20:00:00,442541
2019-12-01 21:00:00,445713
2019-12-01 22:00:00,447531
2019-12-01 23:00:00,447357
2019-12-02 18:00:00,449843
2019-12-02 19:00:00,444176
2019-12-02 20:00:00,455568
2019-12-02 21:00:00,455479
2019-12-02 22:00:00,459322
2019-12-02 23:00:00,459354
2019-12-03 18:00:00,462790
2019-12-03 19:00:00,460329
2019-12-03 20:00:00,455223
2019-12-03 21:00:00,441406
2019-12-03 22:00:00,450475
2019-12-03 23:00:00,457189
2019-12-04 18:00:00,450629
2019-12-04 19:00:00,442124
2019-12-04 20:00:00,453642
2019-12-04 21:00:00,450398
2019-12-04 22:00:00,445383
2019-12-04 23:00:00,440553
2019-12-05 18:00:00,455181
2019-12-05 19:00:00,449833
2019-12-05 20:00:00,441815
2019-12-05 21:00:00,460175
2019-12-05 22:00:00,457463
2019-12-05 23:00:00,453114
2019-12-06 18:00:00,451325
2019-12-06 19:00:00,444177
2019-12-06 20:00:00,444542
2019-12-06 21:00:00,454134
2019-12-06 22:00:00,456230
2019-12-06 23:00:00,457312
2019-12-07 18:00:00,450261
2019-12-07 19:00:00,462079
2019-12-07 20:00:00,454454
2019-12-07 21:00:00,446588
2019-12-07 22:00:00,440826
2019-12-07 23:00:00,443708
2019-12-08 18:00:00,444786
2019-12-08 19:00:00,458016
2019-12-08 20:00:00,451173
2019-12-08 21:00:00,443664
2019-12-08 22:00:00,439602
2019-12-08 23:00:00,454403
2019-12-09 19:00:00,47189
2019-12-09 20:00:00,47139
2019-12-09 21:00:00,47965
2019-12-09 22:00:00,47005
2019-12-09 23:00:00,48158
2019-12-10 18:00:00,6288
2019-12-10 19:00:00,105
2019-12-11 18:00:00,428
2019-12-11 19:00:00,411
2019-12-11 20:00:00,1161
2019-12-11 21:00:00,1365
2019-12-11 22:00:00,1364
2019-12-11 23:00:00,1411
2019-12-12 19:00:00,518
2019-12-12 20:00:00,1951
2019-12-12 21:00:00,2225
2019-12-12 22:00:00,2175
2019-12-12 23:00:00,2109
2019-12-13 19:00:00,553
2019-12-13 20:00:00,1941
2019-12-13 21:00:00,2192
2019-12-13 22:00:00,2193
2019-12-13 23:00:00,2107
2019-12-14 19:00:00,550
2019-12-14 20:00:00,1962
2019-12-14 21:00:00,2171
2019-12-14 22:00:00,2173
2019-12-14 23:00:00,2113
2019-12-15 19:00:00,546
2019-12-15 20:00:00,564
2019-12-15 21:00:00,556
2019-12-15 22:00:00,553
2019-12-15 23:00:00,510
2019-12-16 19:00:00,507
2019-12-16 20:00:00,523
2019-12-16 21:00:00,569
2019-12-16 22:00:00,547
2019-12-16 23:00:00,560
2019-12-17 19:00:00,2101
2019-12-17 20:00:00,2233
2019-12-17 21:00:00,2155
2019-12-17 22:00:00,2128
2019-12-17 23:00:00,1988
2019-12-18 19:00:00,539
2019-12-18 20:00:00,1618
2019-12-18 21:00:00,2227
2019-12-18 22:00:00,2233
2019-12-18 23:00:00,2163
2019-12-19 09:00:00,861
2019-12-19 10:00:00,1423
2019-12-19 11:00:00,1858
2019-12-19 12:00:00,1742
2019-12-19 13:00:00,909
2019-12-19 14:00:00,629
2019-12-19 15:00:00,543
2019-12-19 16:00:00,527
2019-12-19 17:00:00,517
2019-12-19 18:00:00,525
2019-12-19 19:00:00,558
2019-12-19 20:00:00,1909
2019-12-19 21:00:00,2192
2019-12-19 22:00:00,2223
2019-12-19 23:00:00,2092
2019-12-20 19:00:00,524
2019-12-20 20:00:00,1932
2019-12-20 21:00:00,2231
2019-12-20 22:00:00,2261
2019-12-20 23:00:00,2131
2019-12-21 19:00:00,497
2019-12-21 20:00:00,1943
2019-12-21 21:00:00,2187
2019-12-21 22:00:00,2201
2019-12-21 23:00:00,2086
2019-12-22 19:00:00,492
2019-12-22 20:00:00,566
2019-12-22 21:00:00,512
2019-12-22 22:00:00,539
2019-12-22 23:00:00,504
2019-12-23 19:00:00,494
2019-12-23 20:00:00,556
2019-12-23 21:00:00,556
2019-12-23 22:00:00,566
2019-12-23 23:00:00,538
2019-12-24 19:00:00,535
2019-12-24 20:00:00,531
2019-12-24 21:00:00,557
2019-12-24 22:00:00,531
2019-12-24 23:00:00,517
2019-12-25 19:00:00,532
2019-12-25 20:00:00,1931
2019-12-25 21:00:00,2224
2019-12-25 22:00:00,2196
2019-12-25 23:00:00,2153
2019-12-26 19:00:00,562
2019-12-26 20:00:00,1948
2019-12-26 21:00:00,2206
2019-12-26 22:00:00,2213
2019-12-26 23:00:00,2123
2019-12-27 19:00:00,534
2019-12-27 20:00:00,1306
2019-12-27 21:00:00,1509
2019-12-27 22:00:00,2188
2019-12-27 23:00:00,2196
2019-12-28 19:00:00,589
2019-12-28 20:00:00,1923
2019-12-28 21:00:00,2211
2019-12-28 22:00:00,2197
2019-12-28 23:00:00,2209
2019-12-29 19:00:00,531
2019-12-29 20:00:00,548
2019-12-29 21:00:00,509
2019-12-29 22:00:00,542
2019-12-29 23:00:00,552
2019-12-31 19:00:00,0
2019-12-31 20:00:00,649
2019-12-31 21:00:00,642
2019-12-31 22:00:00,629
2019-12-31 23:00:00,648
2020-01-01 19:00:00,2233
2020-01-01 20:00:00,2314
2020-01-01 21:00:00,2293
2020-01-01 22:00:00,2239
2020-01-01 23:00:00,1339
2020-01-02 19:00:00,647
2020-01-02 20:00:00,2347
2020-01-02 21:00:00,1553
2020-01-02 22:00:00,1368
2020-01-02 23:00:00,1363
2020-01-03 19:00:00,659
2020-01-03 20:00:00,2084
2020-01-03 21:00:00,2440
2020-01-03 22:00:00,2350
2020-01-03 23:00:00,2029
2020-01-04 19:00:00,626
2020-01-04 20:00:00,2047
2020-01-04 21:00:00,2395
2020-01-04 22:00:00,2340
2020-01-04 23:00:00,2242
2020-01-05 19:00:00,651
2020-01-05 20:00:00,2152
2020-01-05 21:00:00,2441
2020-01-05 22:00:00,2474
2020-01-05 23:00:00,2165
2020-01-06 19:00:00,639
2020-01-06 20:00:00,647
2020-01-06 21:00:00,651
2020-01-06 22:00:00,688
2020-01-06 23:00:00,662
2020-01-07 19:00:00,529
2020-01-07 20:00:00,548
2020-01-07 21:00:00,523
2020-01-07 22:00:00,555
2020-01-07 23:00:00,515
2020-01-08 19:00:00,2316
2020-01-08 20:00:00,2337
2020-01-08 21:00:00,2258
2020-01-08 22:00:00,2042
2020-01-08 23:00:00,1980
2020-01-09 19:00:00,642
2020-01-09 20:00:00,2156
2020-01-09 21:00:00,2427
2020-01-09 22:00:00,2426
2020-01-09 23:00:00,2343
2020-01-10 19:00:00,646
2020-01-10 20:00:00,2093
2020-01-10 21:00:00,2442
2020-01-10 22:00:00,2378
2020-01-10 23:00:00,2095
