Timestamp,Value
2019-11-25 00:00:00,513110
2019-11-25 01:00:00,524623
2019-11-25 02:00:00,513617
2019-11-25 03:00:00,524937
2019-11-25 04:00:00,513224
2019-11-25 05:00:00,524995
2019-11-25 06:00:00,524741
2019-11-25 07:00:00,512742
2019-11-25 08:00:00,524266
2019-11-25 09:00:00,513512
2019-11-25 10:00:00,524904
2019-11-25 11:00:00,513121
2019-11-25 12:00:00,524407
2019-11-25 13:00:00,512819
2019-11-25 14:00:00,524677
2019-11-25 15:00:00,525583
2019-11-25 16:00:00,514042
2019-11-25 17:00:00,524354
2019-11-25 18:00:00,513912
2019-11-25 19:00:00,525030
2019-11-25 20:00:00,514240
2019-11-25 21:00:00,524620
2019-11-25 22:00:00,524808
2019-11-25 23:00:00,513883
2019-11-26 00:00:00,524363
2019-11-26 01:00:00,513811
2019-11-26 02:00:00,524024
2019-11-26 03:00:00,513804
2019-11-26 04:00:00,524922
2019-11-26 05:00:00,524461
2019-11-26 06:00:00,514915
2019-11-26 07:00:00,671838
2019-11-26 08:00:00,515277
2019-11-26 09:00:00,525098
2019-11-26 10:00:00,513139
2019-11-26 11:00:00,523704
2019-11-26 12:00:00,514019
2019-11-26 13:00:00,524033
2019-11-26 14:00:00,523832
2019-11-26 15:00:00,513485
2019-11-26 16:00:00,525729
2019-11-26 17:00:00,514191
2019-11-26 18:00:00,524264
2019-11-26 19:00:00,514328
2019-11-26 20:00:00,524410
2019-11-26 21:00:00,513809
2019-11-26 22:00:00,524803
2019-11-26 23:00:00,524695
2019-11-28 01:00:00,252031
2019-11-28 02:00:00,524530
2019-11-28 03:00:00,514094
2019-11-28 04:00:00,524300
2019-11-28 05:00:00,512931
2019-11-28 06:00:00,474433
2019-11-28 07:00:00,572838
2019-11-28 08:00:00,569149
2019-11-28 09:00:00,577061
2019-11-28 10:00:00,569986
2019-11-28 11:00:00,588680
2019-11-28 12:00:00,570657
2019-11-28 13:00:00,563644
2019-11-28 14:00:00,564753
2019-11-28 15:00:00,575958
2019-11-28 16:00:00,574262
2019-11-28 17:00:00,566123
2019-11-28 18:00:00,574877
2019-11-28 19:00:00,571182
2019-11-28 20:00:00,584133
2019-11-28 21:00:00,560259
2019-11-28 22:00:00,567627
2019-11-28 23:00:00,570228
2019-11-29 00:00:00,570903
2019-11-29 01:00:00,577741
2019-11-29 02:00:00,584864
2019-11-29 03:00:00,567122
2019-11-29 04:00:00,576264
2019-11-29 05:00:00,579136
2019-11-29 06:00:00,555141
2019-11-29 07:00:00,573166
2019-11-29 08:00:00,563168
2019-11-29 09:00:00,579053
2019-11-29 10:00:00,579335
2019-11-29 11:00:00,569156
2019-11-29 12:00:00,586712
2019-11-29 13:00:00,575675
2019-11-29 14:00:00,582349
2019-11-29 15:00:00,581543
2019-11-29 16:00:00,579358
2019-11-29 17:00:00,580849
2019-11-29 18:00:00,583510
2019-11-29 19:00:00,585044
2019-11-29 20:00:00,566865
2019-11-29 21:00:00,564389
2019-11-29 22:00:00,559508
2019-11-29 23:00:00,572633
2019-11-30 23:00:00,10376
2019-12-01 00:00:00,565469
2019-12-01 01:00:00,561424
2019-12-01 02:00:00,576967
2019-12-01 03:00:00,577119
2019-12-01 04:00:00,581645
2019-12-01 05:00:00,584799
2019-12-01 06:00:00,566270
2019-12-01 07:00:00,575108
2019-12-01 08:00:00,582989
2019-12-01 09:00:00,579055
2019-12-01 10:00:00,570214
2019-12-01 11:00:00,580668
2019-12-01 12:00:00,579550
2019-12-01 13:00:00,565278
2019-12-01 14:00:00,570391
2019-12-01 15:00:00,563228
2019-12-01 16:00:00,578490
2019-12-01 17:00:00,568069
2019-12-01 18:00:00,570593
2019-12-01 19:00:00,570612
2019-12-01 20:00:00,576144
2019-12-01 21:00:00,573698
2019-12-01 22:00:00,572467
2019-12-01 23:00:00,570074
