Timestamp,Value
2019-11-25 00:00:00,170221
2019-11-25 01:00:00,170808
2019-11-25 02:00:00,170413
2019-11-25 03:00:00,170098
2019-11-25 04:00:00,169993
2019-11-25 05:00:00,170695
2019-11-25 06:00:00,170011
2019-11-25 07:00:00,170747
2019-11-25 08:00:00,170219
2019-11-25 09:00:00,169492
2019-11-25 10:00:00,170255
2019-11-25 11:00:00,170214
2019-11-25 12:00:00,170648
2019-11-25 13:00:00,170351
2019-11-25 14:00:00,169771
2019-11-25 15:00:00,170076
2019-11-25 16:00:00,170568
2019-11-25 17:00:00,170025
2019-11-25 18:00:00,170039
2019-11-25 19:00:00,170366
2019-11-25 20:00:00,169850
2019-11-25 21:00:00,170115
2019-11-25 22:00:00,170226
2019-11-25 23:00:00,170738
2019-11-26 00:00:00,170376
2019-11-26 01:00:00,170941
2019-11-26 02:00:00,169967
2019-11-26 03:00:00,170847
2019-11-26 04:00:00,170642
2019-11-26 05:00:00,170460
2019-11-26 06:00:00,170822
2019-11-26 07:00:00,235676
2019-11-26 08:00:00,170184
2019-11-26 09:00:00,170550
2019-11-26 10:00:00,170082
2019-11-26 11:00:00,171232
2019-11-26 12:00:00,170303
2019-11-26 13:00:00,169873
2019-11-26 14:00:00,170200
2019-11-26 15:00:00,170242
2019-11-26 16:00:00,170374
2019-11-26 17:00:00,170183
2019-11-26 18:00:00,170577
2019-11-26 19:00:00,170114
2019-11-26 20:00:00,170611
2019-11-26 21:00:00,171043
2019-11-26 22:00:00,169924
2019-11-26 23:00:00,170666
2019-11-28 01:00:00,83875
2019-11-28 02:00:00,169812
2019-11-28 03:00:00,170317
2019-11-28 04:00:00,170272
2019-11-28 05:00:00,171206
2019-11-28 06:00:00,170557
2019-11-28 07:00:00,171473
2019-11-28 08:00:00,178290
2019-11-28 09:00:00,176334
2019-11-28 10:00:00,173588
2019-11-28 11:00:00,172706
2019-11-28 12:00:00,175131
2019-11-28 13:00:00,174691
2019-11-28 14:00:00,174272
2019-11-28 15:00:00,173870
2019-11-28 16:00:00,175415
2019-11-28 17:00:00,172539
2019-11-28 18:00:00,170736
2019-11-28 19:00:00,177582
2019-11-28 20:00:00,177630
2019-11-28 21:00:00,172531
2019-11-28 22:00:00,175241
2019-11-28 23:00:00,173418
2019-11-29 00:00:00,172438
2019-11-29 01:00:00,171000
2019-11-29 02:00:00,178196
2019-11-29 03:00:00,175796
2019-11-29 04:00:00,173259
2019-11-29 05:00:00,171507
2019-11-29 06:00:00,176756
2019-11-29 07:00:00,174497
2019-11-29 08:00:00,172388
2019-11-29 09:00:00,171447
2019-11-29 10:00:00,177777
2019-11-29 11:00:00,174757
2019-11-29 12:00:00,173188
2019-11-29 13:00:00,175559
2019-11-29 14:00:00,173053
2019-11-29 15:00:00,173215
2019-11-29 16:00:00,176519
2019-11-29 17:00:00,176478
2019-11-29 18:00:00,172315
2019-11-29 19:00:00,172719
2019-11-29 20:00:00,175265
2019-11-29 21:00:00,174442
2019-11-29 22:00:00,174438
2019-11-29 23:00:00,176434
2019-11-30 23:00:00,2930
2019-12-01 00:00:00,175407
2019-12-01 01:00:00,175244
2019-12-01 02:00:00,173765
2019-12-01 03:00:00,172914
2019-12-01 04:00:00,174544
2019-12-01 05:00:00,173148
2019-12-01 06:00:00,176527
2019-12-01 07:00:00,173230
2019-12-01 08:00:00,173893
2019-12-01 09:00:00,178693
2019-12-01 10:00:00,174830
2019-12-01 11:00:00,172965
2019-12-01 12:00:00,177624
2019-12-01 13:00:00,175914
2019-12-01 14:00:00,175051
2019-12-01 15:00:00,172635
2019-12-01 16:00:00,177749
2019-12-01 17:00:00,176333
2019-12-01 18:00:00,172688
2019-12-01 19:00:00,177711
2019-12-01 20:00:00,173301
2019-12-01 21:00:00,173699
2019-12-01 22:00:00,176586
2019-12-01 23:00:00,173544
2019-12-02 18:00:00,175907
2019-12-02 19:00:00,172829
2019-12-02 20:00:00,177640
2019-12-02 21:00:00,175272
2019-12-02 22:00:00,172150
2019-12-02 23:00:00,176004
2019-12-03 18:00:00,175011
2019-12-03 19:00:00,172504
2019-12-03 20:00:00,171993
2019-12-03 21:00:00,175686
2019-12-03 22:00:00,175188
2019-12-03 23:00:00,171778
2019-12-04 18:00:00,174528
2019-12-04 19:00:00,178912
2019-12-04 20:00:00,178497
2019-12-04 21:00:00,177236
2019-12-04 22:00:00,178590
2019-12-04 23:00:00,177830
2019-12-05 18:00:00,178062
2019-12-05 19:00:00,176061
2019-12-05 20:00:00,172846
2019-12-05 21:00:00,171888
2019-12-05 22:00:00,177334
2019-12-05 23:00:00,176003
2019-12-06 18:00:00,175865
2019-12-06 19:00:00,175737
2019-12-06 20:00:00,172445
2019-12-06 21:00:00,176208
2019-12-06 22:00:00,178622
2019-12-06 23:00:00,173247
2019-12-07 18:00:00,178520
2019-12-07 19:00:00,177811
2019-12-07 20:00:00,177078
2019-12-07 21:00:00,175688
2019-12-07 22:00:00,173998
2019-12-07 23:00:00,172497
2019-12-08 18:00:00,173940
2019-12-08 19:00:00,172131
2019-12-08 20:00:00,179419
2019-12-08 21:00:00,176440
2019-12-08 22:00:00,174713
2019-12-08 23:00:00,174272
2019-12-09 19:00:00,17312
2019-12-09 20:00:00,17669
2019-12-09 21:00:00,17851
2019-12-09 22:00:00,17633
2019-12-09 23:00:00,18075
2019-12-10 18:00:00,2215
2019-12-10 19:00:00,34
2019-12-11 18:00:00,18864
2019-12-11 19:00:00,19012
2019-12-11 20:00:00,18249
2019-12-11 21:00:00,17690
2019-12-11 22:00:00,17385
2019-12-11 23:00:00,17441
2019-12-12 19:00:00,18723
2019-12-12 20:00:00,18404
2019-12-12 21:00:00,17776
2019-12-12 22:00:00,17405
2019-12-12 23:00:00,16967
2019-12-13 19:00:00,19240
2019-12-13 20:00:00,18391
2019-12-13 21:00:00,17870
2019-12-13 22:00:00,17639
2019-12-13 23:00:00,17642
2019-12-14 19:00:00,19139
2019-12-14 20:00:00,18220
2019-12-14 21:00:00,17268
2019-12-14 22:00:00,16896
2019-12-14 23:00:00,16860
2019-12-15 19:00:00,18661
2019-12-15 20:00:00,17681
2019-12-15 21:00:00,17367
2019-12-15 22:00:00,16904
2019-12-15 23:00:00,16751
2019-12-16 19:00:00,18484
2019-12-16 20:00:00,17589
2019-12-16 21:00:00,17160
2019-12-16 22:00:00,16827
2019-12-16 23:00:00,16870
2019-12-17 19:00:00,18078
2019-12-17 20:00:00,17387
2019-12-17 21:00:00,16767
